,age,country,countryZh,loan,marketValue,mfClubId,mfClubName,miClubId,miClubName,playerId,playerMainPosition,playerName,premium,premiumRate,transferDate,transferFee,transferFeeValue,year
1785,22,China,中国,,3万,627.0,贵州恒丰,,Zhicheng Res.,19511,右中场,吴昊,-3万,-100,2017-01-01,,,16
1786,23,China,中国,,3万,48.0,河南建业,,Without Club,1252,中锋,张帅,-3万,-100,2017-01-01,,,16
1787,23,China,中国,,3万,,大连一方预备队,52.0,大连一方,8943,中场,杜禹辛,-3万,-100,2017-01-01,,,16
1788,21,China,中国,,3万,626.0,天津权健,51.0,广州富力,19527,中锋,向柏旭,198万,7900,2017-01-01,200万,2000000.0,16
1789,27,China,中国,,3万,627.0,贵州恒丰,,Without Club,19505,,刘腾,-3万,-100,2017-01-01,,,16
1790,21,China,中国,,3万,,大连一方预备队,52.0,大连一方,21624,,李俞秋,-3万,-100,2017-01-01,,,16
1791,22,China,中国,,3万,,山东鲁能预备队,49.0,山东鲁能,6810,,崔巍,-3万,-100,2017-01-01,,,16
1792,22,China,中国,,3万,,山东鲁能预备队,49.0,山东鲁能,6811,右边锋,黄浦,-3万,-100,2017-01-01,,,16
1793,19,China,中国,,3万,43.0,北京人和,,Renhe Reserve,10305,右后卫,刘博洋,-3万,-100,2017-01-01,,,16
1794,18,China,中国,,3万,,上海上港预备队,45.0,上海上港,19481,后腰,张华晨,-3万,-100,2017-01-01,,,16
1795,21,China,中国,,3万,,江苏苏宁预备队,53.0,江苏苏宁,19482,门将,李海涛,-3万,-100,2017-01-01,,,16
1796,22,China,中国,,3万,,TJ Quanj. Res.,626.0,天津权健,21415,门将,张津,-3万,-100,2017-01-01,,,16
1797,23,China,中国,,3万,42.0,北京国安,1257.0,青岛黄海,6699,门将,赵石,-3万,-100,2017-01-01,0,0.0,16
1798,18,China,中国,,3万,,R&amp;F Reserves,51.0,广州富力,21342,,马俊亮,-3万,-100,2017-01-01,,,16
1799,23,China,中国,,3万,,R&amp;F Reserves,51.0,广州富力,1338,,王新辉,-3万,-100,2017-01-01,,,16
1800,23,China,中国,,3万,43.0,北京人和,1258.0,黑龙江火山鸣泉,33521,右中场,杨磊,-3万,-100,2017-01-01,0,0.0,16
1801,24,China,中国,,3万,213.0,河北华夏幸福,,Without Club,6678,,高云飞,-3万,-100,2017-01-01,,,16
1802,23,China,中国,,3万,215.0,重庆力帆,,重庆力帆预备队,6747,,张诚,-3万,-100,2017-01-01,,,16
1803,25,China,中国,,,215.0,重庆力帆,,Retired,6822,右中场,徐小波,,-,2017-01-01,,,16
1804,27,Brazil,巴西,回归,200万,197.0,米内罗竞技,49.0,山东鲁能,1277,后腰,乌索,,-,2016-12-31,,,16
1805,23,Uzbekistan,乌兹别克斯坦,回归,160万,42.0,北京国安,1062.0,塔什干棉农,10013,中锋,谢尔盖耶夫,,-,2016-12-31,,,16
1806,27,Romania,罗马尼亚,回归,150万,589.0,阿斯特拉,52.0,大连一方,8944,前腰,布德斯库,,-,2016-12-31,,,16
1807,27,Brazil,巴西,回归,125万,126.0,伊斯托里尔,50.0,上海绿地申花,1329,中锋,保罗·恩里克,,-,2016-12-31,,,16
1808,29,Croatia,克罗地亚,回归,100万,55.0,杭州绿城,53.0,江苏苏宁,931,前腰,萨米尔,,-,2016-12-31,,,16
1809,28,Congo DR,刚果(金),回归,40万,,Al Kharitiyat,51.0,广州富力,4325,中锋,博基拉,,-,2016-12-31,,,16
1810,20,China,中国,回归,20万,48.0,河南建业,50.0,上海绿地申花,6833,后腰,李晓明,,-,2016-12-31,,,16
1811,28,China,中国,回归,13万,1255.0,梅州客家,45.0,上海上港,1151,中锋,朱峥嵘,,-,2016-12-31,,,16
1812,23,China,中国,回归,10万,46.0,天津泰达,41.0,广州恒大,6802,右中场,李源一,,-,2016-12-31,,,16
1813,27,China,中国,回归,10万,44.0,长春亚泰,45.0,上海上港,1369,中后卫,杨博宇,,-,2016-12-31,,,16
1814,26,China,中国,回归,10万,626.0,天津权健,42.0,北京国安,1386,中后卫,晋鹏翔,,-,2016-12-31,,,16
1815,25,China,中国,回归,10万,215.0,重庆力帆,41.0,广州恒大,6744,前腰,彭欣力,,-,2016-12-31,,,16
1816,26,China,中国,回归,10万,43.0,北京人和,41.0,广州恒大,1221,中后卫,弋腾,,-,2016-12-31,,,16
1817,28,China,中国,回归,8万,,JX Liansheng,44.0,长春亚泰,1245,中场,祝一帆,,-,2016-12-31,,,16
1818,27,China,中国,回归,8万,627.0,贵州恒丰,43.0,北京人和,1103,左中场,范云龙,,-,2016-12-31,,,16
1819,22,China,中国,回归,8万,1256.0,内蒙古中优,43.0,北京人和,20252,前腰,李帅,,-,2016-12-31,,,16
1820,23,China,中国,回归,8万,1252.0,武汉卓尔,41.0,广州恒大,1216,右边锋,杨超声,,-,2016-12-31,,,16
1821,27,China,中国,回归,5万,1258.0,黑龙江火山鸣泉,43.0,北京人和,1095,门将,盛鹏,,-,2016-12-31,,,16
1822,21,China,中国,回归,5万,,SY Urban,52.0,大连一方,1378,影子前锋,段云子,,-,2016-12-31,,,16
1823,27,China,中国,回归,5万,,SZ Renren,44.0,长春亚泰,1111,右中场,李晓挺,,-,2016-12-31,,,16
1824,27,China,中国,回归,5万,,SC Longfor,53.0,江苏苏宁,20779,影子前锋,渠成,,-,2016-12-31,,,16
1825,20,China,中国,回归,5万,627.0,贵州恒丰,,广州恒大预备队,19485,右后卫,刘浩,,-,2016-12-31,,,16
1826,24,China,中国,回归,5万,47.0,辽宁宏运,41.0,广州恒大,1381,门将,刘伟国,,-,2016-12-31,,,16
1827,21,China,中国,回归,5万,627.0,贵州恒丰,41.0,广州恒大,19489,左边锋,梁学铭,,-,2016-12-31,,,16
1828,20,China,中国,回归,5万,1257.0,青岛黄海,50.0,上海绿地申花,19492,右后卫,徐友刚,,-,2016-12-31,,,16
1829,31,China,中国,,5万,46.0,天津泰达,,Without Club,1170,左后卫,苑维玮,-5万,-100,2016-12-31,,,16
1830,27,China,中国,回归,5万,1252.0,武汉卓尔,46.0,天津泰达,1182,中锋,周燎,,-,2016-12-31,,,16
1831,21,China,中国,回归,5万,1252.0,武汉卓尔,41.0,广州恒大,1040,右边锋,王军辉,,-,2016-12-31,,,16
1832,23,China,中国,回归,5万,,CD Qbao,215.0,重庆力帆,19518,左后卫,彭睿,,-,2016-12-31,,,16
1833,21,China,中国,回归,3万,,JS Yancheng,626.0,天津权健,19456,,方文圣,,-,2016-12-31,,,16
1834,21,China,中国,回归,3万,1255.0,梅州客家,42.0,北京国安,1052,右边锋,巴顿,,-,2016-12-31,,,16
1835,21,China,中国,回归,3万,,Fagiano Okayama,41.0,广州恒大,6804,右边锋,王靖斌,,-,2016-12-31,,,16
1836,23,China,中国,回归,3万,,JS Yancheng,626.0,天津权健,20254,中后卫,曹小东,,-,2016-12-31,,,16
1837,23,China,中国,回归,3万,,CD Qbao,53.0,江苏苏宁,1415,中锋,张卫,,-,2016-12-31,,,16
1838,20,China,中国,回归,3万,1257.0,青岛黄海,50.0,上海绿地申花,19493,,冷史翱,,-,2016-12-31,,,16
1839,23,China,中国,回归,3万,1258.0,黑龙江火山鸣泉,43.0,北京人和,33521,右中场,杨磊,,-,2016-12-31,,,16
1840,35,China,中国,,,46.0,天津泰达,,Retired,1166,门将,宗磊,,-,2016-12-31,,,16
1841,39,China,中国,,,43.0,北京人和,,Retired,1084,中后卫,孙继海,,-,2016-12-11,,,16
1842,26,China,中国,回归,10万,43.0,北京人和,51.0,广州富力,1345,右后卫,张远,,-,2016-11-30,,,16
1843,23,China,中国,回归,5万,1254.0,新疆雪豹,41.0,广州恒大,19488,左边锋,肖开提·亚力昆,,-,2016-11-30,,,16
1844,20,China,中国,回归,8万,1252.0,武汉卓尔,50.0,上海绿地申花,33387,左后卫,黄博文,,-,2016-11-24,,,16
1845,21,China,中国,出租,5万,50.0,上海绿地申花,1172.0,奥林匹克哈蒂瓦,19494,中场,吕品,,-,2016-11-01,,,16
1846,30,Ghana,加纳,出租,450万,45.0,上海上港,1050.0,阿尔阿赫利,6707,中锋,吉安,,-,2016-08-31,,,16
1847,25,Colombia,哥伦比亚,,100万,46.0,天津泰达,764.0,索菲亚中央陆军,6697,中锋,乔丹·吉尔,-100万,-100,2016-08-31,0,0.0,16
1848,22,Serbia,塞尔维亚,,70万,44.0,长春亚泰,,Cukaricki,6855,中锋,奥泽戈维奇,-70万,-100,2016-08-31,0,0.0,16
1849,33,Italy,意大利,,100万,41.0,广州恒大,82.0,巴勒莫,1038,影子前锋,迪亚曼蒂,-100万,-100,2016-08-29,0,0.0,16
1850,27,Romania,罗马尼亚,出租,100万,52.0,大连一方,589.0,阿斯特拉,8944,前腰,布德斯库,,-,2016-08-25,,,16
1851,28,Spain,西班牙,,70万,51.0,广州富力,622.0,瓦拉多利德,943,前腰,米歇尔,-70万,-100,2016-08-17,0,0.0,16
1852,26,Brazil,巴西,,50万,42.0,北京国安,126.0,伊斯托里尔,6224,中锋,克莱伯,-50万,-100,2016-08-04,0,0.0,16
1853,23,China,中国,出租,5万,51.0,广州富力,,R&amp;F,6710,中后卫,杨挺,,-,2016-08-01,,,16
1854,22,China,中国,出租,5万,51.0,广州富力,,R&amp;F,1343,前腰,闵俊麟,,-,2016-08-01,,,16
1855,21,China,中国,出租,3万,45.0,上海上港,,BSK Borca,6704,,朱征宇,,-,2016-08-01,,,16
1856,23,China,中国,,3万,51.0,广州富力,,R&amp;F,1453,后腰,侯俊杰,-3万,-100,2016-08-01,,,16
1857,18,China,中国,出租,3万,51.0,广州富力,,R&amp;F,6791,,黎宇扬,,-,2016-08-01,,,16
1858,23,China,中国,出租,3万,51.0,广州富力,,R&amp;F,6792,前腰,向嘉驰,,-,2016-08-01,,,16
1859,21,China,中国,出租,3万,41.0,广州恒大,,Fagiano Okayama,6804,右边锋,王靖斌,,-,2016-07-29,,,16
1860,27,Brazil,巴西,,40万,215.0,重庆力帆,768.0,若因维利,5515,中锋,维埃拉,-40万,-100,2016-07-26,0,0.0,16
1861,31,Argentina,阿根廷,,500万,213.0,河北华夏幸福,,河北华夏幸福预备队,2696,影子前锋,拉维奇,-500万,-100,2016-07-15,,,16
1862,31,Brazil,巴西,,380万,49.0,山东鲁能,,山东鲁能预备队,5701,左边锋,塔尔德利,-380万,-100,2016-07-15,,,16
1863,27,Brazil,巴西,,350万,187.0,圣保罗,215.0,重庆力帆,5287,中锋,卡尔德克,150万,43,2016-07-15,500万,5000000.0,16
1864,28,Brazil,巴西,,200万,49.0,山东鲁能,213.0,河北华夏幸福,1285,中锋,阿洛伊西奥,-200万,-100,2016-07-15,,,16
1865,29,Brazil,巴西,,200万,53.0,江苏苏宁,,江苏苏宁预备队,5685,中锋,若,-200万,-100,2016-07-15,,,16
1866,27,Brazil,巴西,出租,150万,50.0,上海绿地申花,126.0,伊斯托里尔,1329,中锋,保罗·恩里克,,-,2016-07-15,,,16
1867,29,Croatia,克罗地亚,出租,120万,53.0,江苏苏宁,55.0,杭州绿城,931,前腰,萨米尔,,-,2016-07-15,27万,270000.0,16
1868,31,Brazil,巴西,,100万,46.0,天津泰达,,天津泰达预备队,5770,前腰,瓦格纳,-100万,-100,2016-07-15,,,16
1869,26,China,中国,,13万,,天津泰达预备队,46.0,天津泰达,1375,右中场,赵宏略,-13万,-100,2016-07-15,,,16
1870,26,China,中国,,10万,1470.0,青岛中能,49.0,山东鲁能,10186,左后卫,宋龙,260万,2600,2016-07-15,270万,2700000.0,16
1871,32,China,中国,,10万,,河南建业预备队,51.0,广州富力,1253,门将,韩锋,-10万,-100,2016-07-15,,,16
1872,27,China,中国,,8万,46.0,天津泰达,,天津泰达预备队,1173,右后卫,吕伟,-8万,-100,2016-07-15,,,16
1873,22,China,中国,,8万,49.0,山东鲁能,,山东鲁能预备队,6812,中锋,成源,-8万,-100,2016-07-15,,,16
1874,25,China,中国,,8万,45.0,上海上港,,上海上港预备队,1161,中场,王佳玉,-8万,-100,2016-07-15,,,16
1875,29,China,中国,,8万,46.0,天津泰达,,天津泰达预备队,1197,右边锋,毛彪,-8万,-100,2016-07-15,,,16
1876,23,China,中国,,8万,51.0,广州富力,,R&amp;F Reserves,1266,右中场,王嘉楠,-8万,-100,2016-07-15,,,16
1877,26,China,中国,,5万,1253.0,大连超越,48.0,河南建业,10192,中锋,韩家宝,6万,116,2016-07-15,11万,108000.0,16
1878,19,China,中国,,5万,,广州恒大预备队,41.0,广州恒大,10207,中后卫,胡睿宝,-5万,-100,2016-07-15,,,16
1879,21,China,中国,,5万,49.0,山东鲁能,,山东鲁能预备队,6810,,崔巍,-5万,-100,2016-07-15,,,16
1880,21,China,中国,,5万,48.0,河南建业,,河南建业预备队,6838,,潘嘉俊,-5万,-100,2016-07-15,,,16
1881,21,China,中国,出租,5万,41.0,广州恒大,1252.0,武汉卓尔,1040,右边锋,王军辉,,-,2016-07-15,,,16
1882,35,China,中国,,5万,46.0,天津泰达,,天津泰达预备队,1179,前腰,王新欣,-5万,-100,2016-07-15,,,16
1883,21,China,中国,,5万,51.0,广州富力,,R&amp;F Reserves,1346,中后卫,符云龙,-5万,-100,2016-07-15,,,16
1884,27,China,中国,,5万,51.0,广州富力,,R&amp;F Reserves,1347,门将,张世昌,-5万,-100,2016-07-15,,,16
1885,18,China,中国,,3万,,河南建业预备队,48.0,河南建业,10190,,王浩楠,-3万,-100,2016-07-15,,,16
1886,19,China,中国,,3万,,Oriental Dragon,49.0,山东鲁能,10188,右后卫,李海龙,-3万,-100,2016-07-15,0,0.0,16
1887,21,China,中国,,3万,,天津泰达预备队,46.0,天津泰达,10206,中后卫,高嘉润,-3万,-100,2016-07-15,,,16
1888,20,China,中国,,3万,,江苏苏宁预备队,53.0,江苏苏宁,10209,,钟屹,-3万,-100,2016-07-15,,,16
1889,19,China,中国,,3万,,江苏苏宁预备队,53.0,江苏苏宁,10210,,陈吉,-3万,-100,2016-07-15,,,16
1890,20,China,中国,,3万,,北京国安预备队,42.0,北京国安,10211,,盛鹏飞,-3万,-100,2016-07-15,,,16
1891,23,China,中国,,3万,215.0,重庆力帆,,重庆力帆预备队,6745,左中场,孙政扬,-3万,-100,2016-07-15,,,16
1892,17,China,中国,,3万,49.0,山东鲁能,,山东鲁能预备队,6806,门将,李冠希,-3万,-100,2016-07-15,,,16
1893,22,China,中国,,3万,49.0,山东鲁能,,山东鲁能预备队,6811,右边锋,黄浦,-3万,-100,2016-07-15,,,16
1894,22,China,中国,,3万,,重庆力帆预备队,215.0,重庆力帆,10219,中后卫,曾帅,-3万,-100,2016-07-15,,,16
1895,18,China,中国,,,,上海上港预备队,45.0,上海上港,10183,中后卫,俞豪,,-,2016-07-15,,,16
1896,16,China,中国,,,,河南建业预备队,48.0,河南建业,10191,,谢硕,,-,2016-07-15,,,16
1897,16,China,中国,,,,Evergran. Elite,41.0,广州恒大,10208,左中场,张奥凯,,-,2016-07-15,,,16
1898,19,China,中国,,,,R&amp;F Reserves,51.0,广州富力,10212,,陈伟铭,,-,2016-07-15,,,16
1899,19,China,中国,,,,R&amp;F Reserves,51.0,广州富力,10213,,陈富海,,-,2016-07-15,,,16
1900,17,China,中国,,,,R&amp;F Reserves,51.0,广州富力,10214,,赵柯达,,-,2016-07-15,,,16
1901,19,China,中国,,,,R&amp;F Reserves,51.0,广州富力,10215,,张嘉杰,,-,2016-07-15,,,16
1902,21,China,中国,,,,上海上港预备队,45.0,上海上港,10216,中后卫,杨帆,,-,2016-07-15,,,16
1903,17,China,中国,,,,河南建业预备队,48.0,河南建业,10220,,闫浩,,-,2016-07-15,,,16
1904,19,China,中国,,,,上海上港预备队,45.0,上海上港,10184,中后卫,魏震,,-,2016-07-15,,,16
1905,26,"Korea, South",韩国,,250万,65.0,奥格斯堡,53.0,江苏苏宁,1792,中后卫,洪正好,350万,140,2016-07-14,600万,6000000.0,16
1906,22,Colombia,哥伦比亚,,120万,179.0,竞技,53.0,江苏苏宁,5019,中锋,罗杰·马丁内斯,770万,642,2016-07-14,890万,8900000.0,16
1907,22,China,中国,出租,10万,41.0,广州恒大,46.0,天津泰达,6802,右中场,李源一,,-,2016-07-14,,,16
1908,26,China,中国,,8万,42.0,北京国安,214.0,石家庄永昌,1075,中场,李提香,-8万,-100,2016-07-14,0,0.0,16
1909,21,China,中国,回归,5万,214.0,石家庄永昌,41.0,广州恒大,1040,右边锋,王军辉,,-,2016-07-14,,,16
1910,23,China,中国,,3万,48.0,河南建业,,河南建业预备队,6835,中后卫,罗恒,-3万,-100,2016-07-13,,,16
1911,21,China,中国,,3万,,Without Club,48.0,河南建业,10151,后腰,龙威,-3万,-100,2016-07-13,,,16
1912,30,Italy,意大利,,1100万,15.0,南安普顿,49.0,山东鲁能,393,中锋,佩莱,425万,39,2016-07-11,1525万,15250000.0,16
1913,23,Gabon,加蓬,,200万,,Ahly,46.0,天津泰达,10137,中锋,埃沃纳,525万,263,2016-07-11,725万,7250000.0,16
1914,25,China,中国,,8万,43.0,北京人和,,Renhe Reserve,9025,后腰,刘洋,-8万,-100,2016-07-11,,,16
1915,18,China,中国,,3万,43.0,北京人和,,Renhe Reserve,9022,门将,芦宁,-3万,-100,2016-07-11,,,16
1916,18,China,中国,,3万,,Renhe Reserve,43.0,北京人和,10302,,张宇峰,-3万,-100,2016-07-11,,,16
1917,19,China,中国,,3万,,Renhe Reserve,43.0,北京人和,10305,右后卫,刘博洋,-3万,-100,2016-07-11,,,16
1918,31,Senegal,塞内加尔,,750万,4.0,纽卡斯尔,49.0,山东鲁能,117,中锋,西塞,-165万,-22,2016-07-09,585万,5850000.0,16
1919,27,Zambia,赞比亚,,150万,50.0,上海绿地申花,107.0,里尔,6784,中后卫,苏祖,-150万,-100,2016-07-09,,,16
1920,31,Bosnia-Herzegovina,波黑,,110万,43.0,北京人和,,Renhe Reserve,1888,中场,萨利霍维奇,-110万,-100,2016-07-08,,,16
1921,31,France,法国,,65万,44.0,长春亚泰,,长春亚泰预备队,6853,中场,格里乌斯,-65万,-100,2016-07-08,,,16
1922,25,China,中国,,3万,44.0,长春亚泰,,长春亚泰预备队,6849,右后卫,李尚,-3万,-100,2016-07-08,,,16
1923,22,China,中国,,3万,,Mafra,44.0,长春亚泰,10083,右边锋,王金良,-3万,-100,2016-07-08,0,0.0,16
1924,19,China,中国,,,,上海上港预备队,45.0,上海上港,10082,中锋,高志杰,,-,2016-07-08,,,16
1925,29,Brazil,巴西,,80万,1047.0,大阪樱花,44.0,长春亚泰,1397,中锋,梅内格尔,-80万,-100,2016-07-07,,,16
1926,29,China,中国,,25万,49.0,山东鲁能,41.0,广州恒大,1280,右中场,张文钊,1015万,4060,2016-07-07,1040万,10400000.0,16
1927,23,Uzbekistan,乌兹别克斯坦,出租,200万,1062.0,塔什干棉农,42.0,北京国安,10013,中锋,谢尔盖耶夫,,-,2016-07-06,50万,500000.0,16
1928,27,Sweden,瑞典,,120万,746.0,马尔默,43.0,北京人和,10044,中锋,莫林斯,-120万,-100,2016-07-06,0,0.0,16
1929,26,China,中国,出租,15万,42.0,北京国安,626.0,天津权健,1386,中后卫,晋鹏翔,,-,2016-07-04,40万,400000.0,16
1930,29,Brazil,巴西,,3200万,151.0,泽尼特,45.0,上海上港,4223,右边锋,胡尔克,2380万,74,2016-07-01,5580万,55800000.0,16
1931,28,Israel,以色列,,400万,508.0,特拉维夫马卡比,51.0,广州富力,9390,中锋,扎哈维,323万,81,2016-07-01,723万,7230000.0,16
1932,29,Slovenia,斯洛文尼亚,,175万,702.0,里耶卡,48.0,河南建业,6832,中后卫,萨马尔季奇,-45万,-26,2016-07-01,130万,1300000.0,16
1933,27,Guinea-Bissau,几内亚比绍,,85万,48.0,河南建业,,河南建业预备队,6831,中后卫,埃迪·戈麦斯,-85万,-100,2016-07-01,,,16
1934,23,Croatia,克罗地亚,,70万,1061.0,全南天龙,44.0,长春亚泰,9912,左边锋,奥尔西奇,60万,86,2016-07-01,130万,1300000.0,16
1935,27,Congo DR,刚果(金),出租,60万,51.0,广州富力,,Al Kharitiyat,4325,中锋,博基拉,,-,2016-07-01,,,16
1936,26,Brazil,巴西,,40万,51.0,广州富力,,R&amp;F Reserves,6713,右边锋,布鲁尼尼奥,-40万,-100,2016-07-01,,,16
1937,27,China,中国,出租,10万,45.0,上海上港,1255.0,梅州客家,1151,中锋,朱峥嵘,,-,2016-07-01,,,16
1938,27,China,中国,出租,10万,45.0,上海上港,44.0,长春亚泰,1369,中后卫,杨博宇,,-,2016-07-01,,,16
1939,20,China,中国,,8万,,Pinhalnovense,49.0,山东鲁能,10189,前腰,陈科睿,-8万,-100,2016-07-01,0,0.0,16
1940,23,China,中国,,5万,52.0,大连一方,,大连一方预备队,8943,中场,杜禹辛,-5万,-100,2016-07-01,,,16
1941,20,China,中国,,5万,,Pinhalnovense,49.0,山东鲁能,10187,前腰,姚均晟,-5万,-100,2016-07-01,0,0.0,16
1942,26,Hongkong,香港,,5万,627.0,贵州恒丰,,Zhicheng Res.,16002,前腰,欧阳耀冲,-5万,-100,2016-07-01,,,16
1943,21,China,中国,,3万,,Oriental Dragon,49.0,山东鲁能,10185,中后卫,刘洋,-3万,-100,2016-07-01,0,0.0,16
1944,24,China,中国,,3万,44.0,长春亚泰,,长春亚泰预备队,6852,右中场,刘骐鸣,-3万,-100,2016-07-01,,,16
1945,20,China,中国,,3万,,大连一方预备队,52.0,大连一方,1385,,董岩峰,-3万,-100,2016-07-01,,,16
1946,18,China,中国,,,,大连一方预备队,52.0,大连一方,9815,,李振,,-,2016-07-01,,,16
1947,27,Zambia,赞比亚,回归,150万,107.0,里尔,50.0,上海绿地申花,6784,中后卫,苏祖,,-,2016-06-30,,,16
1948,20,China,中国,出租,5万,41.0,广州恒大,627.0,贵州恒丰,19489,左边锋,梁学铭,,-,2016-06-28,,,16
1949,20,China,中国,出租,3万,,广州恒大预备队,627.0,贵州恒丰,19485,右后卫,刘浩,,-,2016-06-28,,,16
1950,27,China,中国,,5万,213.0,河北华夏幸福,,河北华夏幸福预备队,21429,中场,贾晓琛,-5万,-100,2016-06-27,,,16
1951,26,China,中国,,5万,,河北华夏幸福预备队,213.0,河北华夏幸福,6683,左后卫,姜文骏,-5万,-100,2016-06-27,,,16
1952,18,China,中国,,3万,,河南建业预备队,48.0,河南建业,6839,,宋韩川,-3万,-100,2016-06-27,,,16
1953,23,China,中国,,3万,,河北华夏幸福预备队,213.0,河北华夏幸福,6669,中场,钟炬展,-3万,-100,2016-06-27,,,16
1954,23,China,中国,,3万,,河北华夏幸福预备队,213.0,河北华夏幸福,6678,,高云飞,-3万,-100,2016-06-27,,,16
1955,26,Liberia,利比里亚,,55万,589.0,阿斯特拉,52.0,大连一方,4299,右边锋,奥利塞赫,-55万,-100,2016-06-25,0,0.0,16
1956,27,China,中国,出租,8万,53.0,江苏苏宁,,SC Longfor,20779,影子前锋,渠成,,-,2016-06-21,,,16
1957,23,China,中国,出租,5万,53.0,江苏苏宁,,CD Qbao,1415,中锋,张卫,,-,2016-06-21,,,16
1958,30,Cote d'Ivoire,科特迪瓦,,120万,52.0,大连一方,783.0,科罗拉多急流,8061,中锋,扬尼克·博利,-120万,-100,2018-03-15,0,0.0,17
1959,29,China,中国,,5万,44.0,长春亚泰,,Without Club,1111,右中场,李晓挺,-5万,-100,2018-03-14,,,17
1960,28,China,中国,,10万,48.0,河南建业,,SY Urban,1094,中锋,陈子介,-10万,-100,2018-03-09,,,17
1961,29,China,中国,出租,8万,45.0,上海上港,,NT Zhiyun,1151,中锋,朱峥嵘,,-,2018-03-09,,,17
1962,27,China,中国,,8万,44.0,长春亚泰,,SX Chang'an At.,6854,左边锋,杨贺,-8万,-100,2018-03-09,,,17
1963,25,China,中国,,5万,52.0,大连一方,,ZB Sunday,8943,中场,杜禹辛,-5万,-100,2018-03-09,0,0.0,17
1964,32,China,中国,,5万,44.0,长春亚泰,,DL Boyoung,20253,左后卫,郭亮,-5万,-100,2018-03-09,0,0.0,17
1965,30,China,中国,出租,5万,44.0,长春亚泰,,SY Urban,1245,中场,祝一帆,,-,2018-03-09,,,17
1966,24,China,中国,,3万,627.0,贵州恒丰,,YB Beiguo,19504,,赵辉,-3万,-100,2018-03-09,0,0.0,17
1967,23,China,中国,,3万,42.0,北京国安,,SH Sunfun,1065,,魏鑫,-3万,-100,2018-03-09,0,0.0,17
1968,36,China,中国,,3万,44.0,长春亚泰,,SX Chang'an At.,1118,后腰,阎峰,-3万,-100,2018-03-09,,,17
1969,23,China,中国,,3万,626.0,天津权健,,JS Yancheng,21415,门将,张津,-3万,-100,2018-03-09,0,0.0,17
1970,30,China,中国,,3万,52.0,大连一方,,DL Boyoung,1226,,曲晓辉,-3万,-100,2018-03-09,,,17
1971,24,China,中国,,3万,48.0,河南建业,,HB Elite,1243,,袁野,-3万,-100,2018-03-09,0,0.0,17
1972,28,China,中国,,3万,52.0,大连一方,,DL Boyoung,1384,左后卫,韩学庚,-3万,-100,2018-03-09,0,0.0,17
1973,22,China,中国,,3万,51.0,广州富力,,BD Yingli Yiton,22898,,朱迪,-3万,-100,2018-03-09,,,17
1974,25,China,中国,,3万,53.0,江苏苏宁,,NT Zhiyun,6664,中后卫,刘伟,-3万,-100,2018-03-09,,,17
1975,24,China,中国,,3万,46.0,天津泰达,,SY Urban,6695,,李志斌,-3万,-100,2018-03-09,,,17
1976,25,China,中国,,3万,48.0,河南建业,,HB Elite,6835,中后卫,罗恒,-3万,-100,2018-03-09,,,17
1977,24,China,中国,,5万,51.0,广州富力,,HN Boying,1348,门将,裴晨淞,-5万,-100,2018-03-07,,,17
1978,25,China,中国,出租,8万,42.0,北京国安,,WH Chufeng Heli,1071,右中场,杜明洋,,-,2018-03-01,,,17
1979,29,Cameroon,喀麦隆,出租,600万,53.0,江苏苏宁,43.0,北京人和,3149,中锋,穆坎乔,,-,2018-02-28,,,17
1980,31,Cameroon,喀麦隆,,450万,213.0,河北华夏幸福,,Without Club,6166,后腰,姆比亚,-450万,-100,2018-02-28,,,17
1981,31,Colombia,哥伦比亚,,300万,41.0,广州恒大,,Without Club,3252,中锋,杰克逊·马丁内斯,-300万,-100,2018-02-28,,,17
1982,29,Portugal,葡萄牙,,220万,599.0,标准列日,48.0,河南建业,11806,中锋,奥兰多·萨,260万,118,2018-02-28,480万,4800000.0,17
1983,29,Czech Republic,捷克,出租,160万,48.0,河南建业,743.0,费城联,17388,前腰,多奇卡尔,,-,2018-02-28,,,17
1984,34,Argentina,阿根廷,,150万,45.0,上海上港,,Without Club,5769,前腰,孔卡,-150万,-100,2018-02-28,,,17
1985,23,The Gambia,冈比亚,出租,140万,1248.0,瓦埃勒,627.0,贵州恒丰,6767,右边锋,斯蒂夫,,-,2018-02-28,328万,3280000.0,17
1986,25,Kenya,肯尼亚,出租,80万,43.0,北京人和,1258.0,黑龙江火山鸣泉,21628,右边锋,马西卡,,-,2018-02-28,,,17
1987,28,"Korea, South",韩国,,60万,50.0,上海绿地申花,631.0,西雅图海湾人,6656,中后卫,金基熙,-60万,-100,2018-02-28,0,0.0,17
1988,29,"Korea, South",韩国,,60万,213.0,河北华夏幸福,,Without Club,6702,中后卫,金周荣,-60万,-100,2018-02-28,,,17
1989,27,Syria,叙利亚,,45万,48.0,河南建业,,Unknown,13254,中后卫,艾哈迈德·萨利赫,-45万,-100,2018-02-28,,,17
1990,20,China,中国,,15万,55.0,杭州绿城,213.0,河北华夏幸福,6866,右边锋,高华泽,-15万,-100,2018-02-28,,,17
1991,30,China,中国,出租,15万,41.0,广州恒大,50.0,上海绿地申花,1014,左后卫,荣昊,,-,2018-02-28,,,17
1992,30,China,中国,出租,13万,626.0,天津权健,52.0,大连一方,1220,中后卫,杨善平,,-,2018-02-28,,,17
